AphiaID	url	scientificname	authority	status	unacceptreason	taxonRankID	rank	valid_AphiaID	valid_name	valid_authority	parentNameUsageID	kingdom	phylum	class	order	family	genus	citation	lsid	isMarine	isBrackish	isFreshwater	isTerrestrial	isExtinct	match_type	modified
261519	https://www.marinespecies.org/aphia.php?p=taxdetails&id=261519	Niambia capensis	(Dollfus, 1895)	accepted	NA	220	Species	261519	Niambia capensis	(Dollfus, 1895)	249034	Animalia	Arthropoda	Malacostraca	Isopoda	Platyarthridae	Niambia	Boyko, C.B.; Bruce, N.L.; Hadfield, K.A.; Merrin, K.L.; Ota, Y.; Poore, G.C.B.; Taiti, S. (Eds) (2024). World Marine, Freshwater and Terrestrial Isopod Crustaceans database. Niambia capensis (Dollfus, 1895). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=261519 on 2024-11-05	urn:lsid:marinespecies.org:taxname:261519	0	0	0	1	0	exact	2016-09-10T07:55:11.467Z
372617	https://www.marinespecies.org/aphia.php?p=taxdetails&id=372617	Nienburgia andersoniana	(J.Agardh) Kylin, 1935	accepted	NA	220	Species	372617	Nienburgia andersoniana	(J.Agardh) Kylin, 1935	204582	Plantae	Rhodophyta	Florideophyceae	Ceramiales	Delesseriaceae	Nienburgia	Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Nienburgia andersoniana (J.Agardh) Kylin, 1935. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=372617 on 2024-11-05	urn:lsid:marinespecies.org:taxname:372617	1	NA	NA	NA	NA	exact	2015-06-26T12:00:51.270Z
372620	https://www.marinespecies.org/aphia.php?p=taxdetails&id=372620	Norrissia setchellii	(Kylin) Balakrishnan, 1980	accepted	NA	220	Species	372620	Norrissia setchellii	(Kylin) Balakrishnan, 1980	369955	Plantae	Rhodophyta	Florideophyceae	Halymeniales	Halymeniaceae	Norrissia	Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Norrissia setchellii (Kylin) Balakrishnan, 1980. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=372620 on 2024-11-05	urn:lsid:marinespecies.org:taxname:372620	1	NA	NA	NA	NA	exact	2015-06-26T12:00:51.270Z
159123	https://www.marinespecies.org/aphia.php?p=taxdetails&id=159123	Nycticorax nycticorax	(Linnaeus, 1758)	accepted	NA	220	Species	159123	Nycticorax nycticorax	(Linnaeus, 1758)	159122	Animalia	Chordata	Aves	Ciconiiformes	Ardeidae	Nycticorax	WoRMS (2024). Nycticorax nycticorax (Linnaeus, 1758). Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=159123 on 2024-11-05	urn:lsid:marinespecies.org:taxname:159123	0	0	1	1	NA	exact	2011-04-27T09:01:37.467Z
372621	https://www.marinespecies.org/aphia.php?p=taxdetails&id=372621	Odonthalia floccosa	(Esper) Falkenberg, 1901	accepted	NA	220	Species	372621	Odonthalia floccosa	(Esper) Falkenberg, 1901	143918	Plantae	Rhodophyta	Florideophyceae	Ceramiales	Rhodomelaceae	Odonthalia	Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Odonthalia floccosa (Esper) Falkenberg, 1901. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=372621 on 2024-11-05	urn:lsid:marinespecies.org:taxname:372621	1	NA	NA	NA	NA	exact	2015-06-26T12:00:51.270Z
373822	https://www.marinespecies.org/aphia.php?p=taxdetails&id=373822	Odonthalia kamtschatica	(Ruprecht) J.Agardh, 1863	accepted	NA	220	Species	373822	Odonthalia kamtschatica	(Ruprecht) J.Agardh, 1863	143918	Plantae	Rhodophyta	Florideophyceae	Ceramiales	Rhodomelaceae	Odonthalia	Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Odonthalia kamtschatica (Ruprecht) J.Agardh, 1863. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=373822 on 2024-11-05	urn:lsid:marinespecies.org:taxname:373822	1	NA	NA	NA	NA	exact	2015-06-26T12:00:51.270Z
373820	https://www.marinespecies.org/aphia.php?p=taxdetails&id=373820	Odonthalia setacea	(Ruprecht) Perestenko, 1977	accepted	NA	220	Species	373820	Odonthalia setacea	(Ruprecht) Perestenko, 1977	143918	Plantae	Rhodophyta	Florideophyceae	Ceramiales	Rhodomelaceae	Odonthalia	Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Odonthalia setacea (Ruprecht) Perestenko, 1977. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=373820 on 2024-11-05	urn:lsid:marinespecies.org:taxname:373820	1	NA	NA	NA	NA	exact	2015-06-26T12:00:51.270Z
372622	https://www.marinespecies.org/aphia.php?p=taxdetails&id=372622	Odonthalia washingtoniensis	Kylin, 1925	accepted	NA	220	Species	372622	Odonthalia washingtoniensis	Kylin, 1925	143918	Plantae	Rhodophyta	Florideophyceae	Ceramiales	Rhodomelaceae	Odonthalia	Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Odonthalia washingtoniensis Kylin, 1925. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=372622 on 2024-11-05	urn:lsid:marinespecies.org:taxname:372622	1	NA	NA	NA	NA	exact	2015-06-26T12:00:51.270Z
1770057	https://www.marinespecies.org/aphia.php?p=taxdetails&id=1770057	Oikopleura dioica	Fol, 1872	alternative representation	NA	220	Species	103407	Oikopleura (Vexillaria) dioica	Fol, 1872	103367	Animalia	Chordata	Appendicularia	Copelata	Oikopleuridae	Oikopleura	Garic, R. (2024). World List of Appendicularia. Oikopleura dioica Fol, 1872. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1770057 on 2024-11-05	urn:lsid:marinespecies.org:taxname:1770057	1	1	0	0	NA	exact	2024-09-14T09:11:49.837Z
618446	https://www.marinespecies.org/aphia.php?p=taxdetails&id=618446	Ophiocytium apiculatum	Nägeli, 1849	accepted	NA	220	Species	618446	Ophiocytium apiculatum	Nägeli, 1849	577733	Chromista	Ochrophyta	Xanthophyceae	Mischococcales	Sciadiaceae	Ophiocytium	Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Ophiocytium apiculatum Nägeli, 1849. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=618446 on 2024-11-05	urn:lsid:marinespecies.org:taxname:618446	0	0	1	NA	NA	exact	2015-06-26T12:00:51.270Z
372623	https://www.marinespecies.org/aphia.php?p=taxdetails&id=372623	Opuntiella californica	(Farlow) Kylin, 1925	accepted	NA	220	Species	372623	Opuntiella californica	(Farlow) Kylin, 1925	369969	Plantae	Rhodophyta	Florideophyceae	Gigartinales	Furcellariaceae	Opuntiella	Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Opuntiella californica (Farlow) Kylin, 1925. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=372623 on 2024-11-05	urn:lsid:marinespecies.org:taxname:372623	1	NA	NA	NA	NA	exact	2015-06-26T12:00:51.270Z
116405	https://www.marinespecies.org/aphia.php?p=taxdetails&id=116405	Orthopsyllus linearis	(Claus, 1866)	alternative representation	NA	220	Species	116882	Orthopsyllus linearis linearis	(Claus, 1866)	115416	Animalia	Arthropoda	Copepoda	Harpacticoida	Orthopsyllidae	Orthopsyllus	Walter, T.C.; Boxshall, G. (2024). World of Copepods Database. Orthopsyllus linearis (Claus, 1866). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=116405 on 2024-11-05	urn:lsid:marinespecies.org:taxname:116405	0	0	1	0	NA	exact	2024-02-20T12:23:57.573Z
374754	https://www.marinespecies.org/aphia.php?p=taxdetails&id=374754	Osmundea sinicola	(Setchell & N.L.Gardner) K.W.Nam, 1994	accepted	NA	220	Species	374754	Osmundea sinicola	(Setchell & N.L.Gardner) K.W.Nam, 1994	143921	Plantae	Rhodophyta	Florideophyceae	Ceramiales	Rhodomelaceae	Osmundea	Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Osmundea sinicola (Setchell & N.L.Gardner) K.W.Nam, 1994. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=374754 on 2024-11-05	urn:lsid:marinespecies.org:taxname:374754	1	NA	NA	NA	NA	exact	2015-06-26T12:00:51.270Z
372624	https://www.marinespecies.org/aphia.php?p=taxdetails&id=372624	Osmundea spectabilis	(Postels & Ruprecht) K.W.Nam, 1994	accepted	NA	220	Species	372624	Osmundea spectabilis	(Postels & Ruprecht) K.W.Nam, 1994	143921	Plantae	Rhodophyta	Florideophyceae	Ceramiales	Rhodomelaceae	Osmundea	Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Osmundea spectabilis (Postels & Ruprecht) K.W.Nam, 1994. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=372624 on 2024-11-05	urn:lsid:marinespecies.org:taxname:372624	1	NA	NA	NA	NA	exact	2015-06-26T12:00:51.270Z
374755	https://www.marinespecies.org/aphia.php?p=taxdetails&id=374755	Osmundea splendens	(Hollenberg) K.W.Nam, 1993	accepted	NA	220	Species	374755	Osmundea splendens	(Hollenberg) K.W.Nam, 1993	143921	Plantae	Rhodophyta	Florideophyceae	Ceramiales	Rhodomelaceae	Osmundea	Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Osmundea splendens (Hollenberg) K.W.Nam, 1993. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=374755 on 2024-11-05	urn:lsid:marinespecies.org:taxname:374755	1	NA	NA	NA	NA	exact	2015-06-26T12:00:51.270Z
159100	https://www.marinespecies.org/aphia.php?p=taxdetails&id=159100	Oxyura jamaicensis	(Gmelin, 1789)	accepted	NA	220	Species	159100	Oxyura jamaicensis	(Gmelin, 1789)	159099	Animalia	Chordata	Aves	Anseriformes	Anatidae	Oxyura	WoRMS (2024). Oxyura jamaicensis (Gmelin, 1789). Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=159100 on 2024-11-05	urn:lsid:marinespecies.org:taxname:159100	0	NA	1	1	NA	exact	2011-04-27T09:01:37.467Z
373914	https://www.marinespecies.org/aphia.php?p=taxdetails&id=373914	Palmaria callophylloides	M.W.Hawkes & Scagel, 1986	accepted	NA	220	Species	373914	Palmaria callophylloides	M.W.Hawkes & Scagel, 1986	144217	Plantae	Rhodophyta	Florideophyceae	Palmariales	Palmariaceae	Palmaria	Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Palmaria callophylloides M.W.Hawkes & Scagel, 1986. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=373914 on 2024-11-05	urn:lsid:marinespecies.org:taxname:373914	1	NA	NA	NA	NA	exact	2015-06-26T12:00:51.270Z
372625	https://www.marinespecies.org/aphia.php?p=taxdetails&id=372625	Palmaria hecatensis	M.W.Hawkes, 1985	accepted	NA	220	Species	372625	Palmaria hecatensis	M.W.Hawkes, 1985	144217	Plantae	Rhodophyta	Florideophyceae	Palmariales	Palmariaceae	Palmaria	Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Palmaria hecatensis M.W.Hawkes, 1985. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=372625 on 2024-11-05	urn:lsid:marinespecies.org:taxname:372625	1	NA	NA	NA	NA	exact	2015-06-26T12:00:51.270Z
372626	https://www.marinespecies.org/aphia.php?p=taxdetails&id=372626	Palmaria mollis	(Setchell & N.L.Gardner) van der Meer & C.J.Bird, 1985	accepted	NA	220	Species	372626	Palmaria mollis	(Setchell & N.L.Gardner) van der Meer & C.J.Bird, 1985	144217	Plantae	Rhodophyta	Florideophyceae	Palmariales	Palmariaceae	Palmaria	Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Palmaria mollis (Setchell & N.L.Gardner) van der Meer & C.J.Bird, 1985. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=372626 on 2024-11-05	urn:lsid:marinespecies.org:taxname:372626	1	NA	NA	NA	NA	exact	2015-06-26T12:00:51.270Z
145771	https://www.marinespecies.org/aphia.php?p=taxdetails&id=145771	Palmaria palmata	(Linnaeus) F.Weber & D.Mohr, 1805	accepted	NA	220	Species	145771	Palmaria palmata	(Linnaeus) F.Weber & D.Mohr, 1805	144217	Plantae	Rhodophyta	Florideophyceae	Palmariales	Palmariaceae	Palmaria	Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Palmaria palmata (Linnaeus) F.Weber & D.Mohr, 1805. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=145771 on 2024-11-05	urn:lsid:marinespecies.org:taxname:145771	1	NA	NA	NA	NA	exact	2019-07-12T06:20:28.783Z
1770041	https://www.marinespecies.org/aphia.php?p=taxdetails&id=1770041	Paramysis helleri	(G.O. Sars, 1877)	alternative representation	NA	220	Species	120149	Paramysis (Longidentia) helleri	(G.O. Sars, 1877)	119892	Animalia	Arthropoda	Malacostraca	Mysida	Mysidae	Paramysis	Mees, J.; Meland, K. (Eds) (2012 onwards). World List of Lophogastrida, Stygiomysida and Mysida. Paramysis helleri (G.O. Sars, 1877). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1770041 on 2024-11-05	urn:lsid:marinespecies.org:taxname:1770041	1	NA	NA	NA	NA	exact	2024-09-14T00:13:38.090Z
422665	https://www.marinespecies.org/aphia.php?p=taxdetails&id=422665	Passerculus sandwichensis	(Gmelin, 1789)	accepted	NA	220	Species	422665	Passerculus sandwichensis	(Gmelin, 1789)	415779	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Passerculus	WoRMS (2024). Passerculus sandwichensis (Gmelin, 1789). Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=422665 on 2024-11-05	urn:lsid:marinespecies.org:taxname:422665	0	0	NA	1	NA	exact	2011-04-08T06:18:06.150Z
372700	https://www.marinespecies.org/aphia.php?p=taxdetails&id=372700	Pelagophycus porra	(Léman) Setchell, 1908	accepted	NA	220	Species	372700	Pelagophycus porra	(Léman) Setchell, 1908	370002	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Pelagophycus	Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Pelagophycus porra (Léman) Setchell, 1908. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=372700 on 2024-11-05	urn:lsid:marinespecies.org:taxname:372700	1	NA	NA	NA	NA	exact	2015-06-26T12:00:51.270Z
1313566	https://www.marinespecies.org/aphia.php?p=taxdetails&id=1313566	Pelvetiopsis californica	(P.C.Silva) Neiva, Raimondi, G.A.Pearson & Serrão, 2017	accepted	NA	220	Species	1313566	Pelvetiopsis californica	(P.C.Silva) Neiva, Raimondi, G.A.Pearson & Serrão, 2017	370005	Chromista	Ochrophyta	Phaeophyceae	Fucales	Fucaceae	Pelvetiopsis	Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Pelvetiopsis californica (P.C.Silva) Neiva, Raimondi, G.A.Pearson & Serrão, 2017. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1313566 on 2024-11-05	urn:lsid:marinespecies.org:taxname:1313566	1	NA	NA	NA	NA	exact	2018-12-07T08:22:56.067Z
1359866	https://www.marinespecies.org/aphia.php?p=taxdetails&id=1359866	Pelvetiopsis hybrida	J.Neiva, Raimondi, G.A.Pearson & Serrão, 2017	accepted	NA	220	Species	1359866	Pelvetiopsis hybrida	J.Neiva, Raimondi, G.A.Pearson & Serrão, 2017	370005	Chromista	Ochrophyta	Phaeophyceae	Fucales	Fucaceae	Pelvetiopsis	Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Pelvetiopsis hybrida J.Neiva, Raimondi, G.A.Pearson & Serrão, 2017. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1359866 on 2024-11-05	urn:lsid:marinespecies.org:taxname:1359866	1	NA	NA	NA	NA	exact	2019-07-19T06:19:49.877Z
372511	https://www.marinespecies.org/aphia.php?p=taxdetails&id=372511	Pelvetiopsis limitata	(Setchell) N.L.Gardner, 1910	accepted	NA	220	Species	372511	Pelvetiopsis limitata	(Setchell) N.L.Gardner, 1910	370005	Chromista	Ochrophyta	Phaeophyceae	Fucales	Fucaceae	Pelvetiopsis	Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Pelvetiopsis limitata (Setchell) N.L.Gardner, 1910. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=372511 on 2024-11-05	urn:lsid:marinespecies.org:taxname:372511	1	NA	NA	NA	NA	exact	2015-06-26T12:00:51.270Z
