Project Requested,scientific_name,Point of Contact for Submission,Email,Common Name,Survey Type,locality
GOM Species List,Caecum floridanum,,ks567@msstate.edu ,,Inventory,WNW  Gulf of Mexico
GOM Species List,Lensia cossack,,ks567@msstate.edu ,,Inventory,NNE Gulf of Mexico
GOM Species List,Caecum floridanum,,ks567@msstate.edu ,,Inventory,WNW  Gulf of Mexico
GOM Species List,Caecum floridanum,,ks567@msstate.edu ,,Inventory,NNW  Gulf of Mexico
GOM Species List,Caecum floridanum,,ks567@msstate.edu ,,Inventory,NNW  Gulf of Mexico
GOM Species List,Caecum imbricatum,,ks567@msstate.edu ,,Inventory,NNE Gulf of Mexico
GOM Species List,Caecum imbricatum,,ks567@msstate.edu ,,Inventory,NNE Gulf of Mexico
GOM Species List,Caecum imbricatum,,ks567@msstate.edu ,,Inventory,NNE Gulf of Mexico
GOM Species List,Caecum imbricatum,,ks567@msstate.edu ,,Inventory,ENE Gulf of Mexico
GOM Species List,Caecum imbricatum,,ks567@msstate.edu ,,Inventory,ENE Gulf of Mexico
GOM Species List,Caecum imbricatum,,ks567@msstate.edu ,,Inventory,ENE Gulf of Mexico
GOM Species List,Caecum floridanum,,ks567@msstate.edu ,,Inventory,ENE Gulf of Mexico
GOM Species List,Caecum floridanum,,ks567@msstate.edu ,,Inventory,ENE Gulf of Mexico
GOM Species List,Lensia cossack,,ks567@msstate.edu ,,Inventory,ENE Gulf of Mexico
GOM Species List,Caecum floridanum,,ks567@msstate.edu ,,Inventory,ESE  Gulf of Mexico
GOM Species List,Caecum floridanum,,ks567@msstate.edu ,,Inventory,ESE  Gulf of Mexico
GOM Species List,Caecum floridanum,,ks567@msstate.edu ,,Inventory,SSE  Gulf of Mexico
GOM Species List,Caecum floridanum,,ks567@msstate.edu ,,Inventory,SSE  Gulf of Mexico
GOM Species List,Caecum floridanum,,ks567@msstate.edu ,,Inventory,SSW  Gulf of Mexico
GOM Species List,Caecum floridanum,,ks567@msstate.edu ,,Inventory,SSW  Gulf of Mexico
GOM Species List,Caecum floridanum,,ks567@msstate.edu ,,Inventory,WSW  Gulf of Mexico
GOM Species List,Caecum floridanum,,ks567@msstate.edu ,,Inventory,WSW  Gulf of Mexico
GOM Species List,Caecum cooperi,,ks567@msstate.edu ,,Inventory,ENE Gulf of Mexico
GOM Species List,Caecum cycloferum,,ks567@msstate.edu ,,Inventory,NNE Gulf of Mexico
GOM Species List,Lensia cossack,,ks567@msstate.edu ,,Inventory,ENE Gulf of Mexico
GOM Species List,Caecum cycloferum,,ks567@msstate.edu ,,Inventory,NNE Gulf of Mexico
GOM Species List,Caecum cycloferum,,ks567@msstate.edu ,,Inventory,NNE Gulf of Mexico
GOM Species List,Caecum cycloferum,,ks567@msstate.edu ,,Inventory,ENE Gulf of Mexico
GOM Species List,Caecum cycloferum,,ks567@msstate.edu ,,Inventory,ENE Gulf of Mexico
GOM Species List,Caecum cycloferum,,ks567@msstate.edu ,,Inventory,ENE Gulf of Mexico
GOM Species List,Caecum floridanum,,ks567@msstate.edu ,,Inventory,NNE Gulf of Mexico
GOM Species List,Caecum floridanum,,ks567@msstate.edu ,,Inventory,NNE Gulf of Mexico
GOM Species List,Caecum clava,,ks567@msstate.edu ,,Inventory,WNW  Gulf of Mexico
GOM Species List,Caecum condylum,,ks567@msstate.edu ,,Inventory,WNW  Gulf of Mexico
GOM Species List,Caecum condylum,,ks567@msstate.edu ,,Inventory,NNW  Gulf of Mexico
GOM Species List,Caecum cooperi,,ks567@msstate.edu ,,Inventory,NNE Gulf of Mexico
GOM Species List,Caecum circumvolutum,,ks567@msstate.edu ,,Inventory,SSW  Gulf of Mexico
GOM Species List,Caecum circumvolutum,,ks567@msstate.edu ,,Inventory,SSW  Gulf of Mexico
GOM Species List,Caecum circumvolutum,,ks567@msstate.edu ,,Inventory,WSW  Gulf of Mexico
GOM Species List,Caecum circumvolutum,,ks567@msstate.edu ,,Inventory,WSW  Gulf of Mexico
GOM Species List,Caecum circumvolutum,,ks567@msstate.edu ,,Inventory,WNW  Gulf of Mexico
GOM Species List,Caecum circumvolutum,,ks567@msstate.edu ,,Inventory,WNW  Gulf of Mexico
GOM Species List,Caecum circumvolutum,,ks567@msstate.edu ,,Inventory,NNW  Gulf of Mexico
GOM Species List,Caecum circumvolutum,,ks567@msstate.edu ,,Inventory,NNW  Gulf of Mexico
GOM Species List,Caecum clava,,ks567@msstate.edu ,,Inventory,WNW  Gulf of Mexico
GOM Species List,Caecum clava,,ks567@msstate.edu ,,Inventory,WNW  Gulf of Mexico
GOM Species List,Caecum cinctum,,ks567@msstate.edu ,,Inventory,NNW  Gulf of Mexico
GOM Species List,Caecum circumvolutum,,ks567@msstate.edu ,,Inventory,NNE Gulf of Mexico
GOM Species List,Physeter macrocephalus,,ks567@msstate.edu ,,Inventory,ENE Gulf of Mexico
GOM Species List,Caecum circumvolutum,,ks567@msstate.edu ,,Inventory,NNE Gulf of Mexico
GOM Species List,Caecum circumvolutum,,ks567@msstate.edu ,,Inventory,ENE Gulf of Mexico
GOM Species List,Caecum circumvolutum,,ks567@msstate.edu ,,Inventory,ENE Gulf of Mexico
GOM Species List,Caecum circumvolutum,,ks567@msstate.edu ,,Inventory,ESE  Gulf of Mexico
GOM Species List,Caecum circumvolutum,,ks567@msstate.edu ,,Inventory,ESE  Gulf of Mexico
GOM Species List,Caecum circumvolutum,,ks567@msstate.edu ,,Inventory,SSE  Gulf of Mexico
GOM Species List,Caecum circumvolutum,,ks567@msstate.edu ,,Inventory,SSE  Gulf of Mexico
GOM Species List,Caecum brasilicum,,ks567@msstate.edu ,,Inventory,ESE  Gulf of Mexico
GOM Species List,Caecum brasilicum,,ks567@msstate.edu ,,Inventory,ESE  Gulf of Mexico
GOM Species List,Caecum brasilicum,,ks567@msstate.edu ,,Inventory,SSE  Gulf of Mexico
GOM Species List,Caecum brasilicum,,ks567@msstate.edu ,,Inventory,SSE  Gulf of Mexico
GOM Species List,Caecum carolinianum,,ks567@msstate.edu ,,Inventory,NNE Gulf of Mexico
GOM Species List,Caecum carolinianum,,ks567@msstate.edu ,,Inventory,ENE Gulf of Mexico
GOM Species List,Caelatura rustica,,ks567@msstate.edu ,,Inventory,SSE  Gulf of Mexico
GOM Species List,Caecum antillarum,,ks567@msstate.edu ,,Inventory,ENE Gulf of Mexico
GOM Species List,Caecum antillarum,,ks567@msstate.edu ,,Inventory,ENE Gulf of Mexico
GOM Species List,Caecum antillarum,,ks567@msstate.edu ,,Inventory,ENE Gulf of Mexico
GOM Species List,Caecum bipartitum,,ks567@msstate.edu ,,Inventory,NNE Gulf of Mexico
GOM Species List,Caecum bipartitum,,ks567@msstate.edu ,,Inventory,NNE Gulf of Mexico
GOM Species List,Eudoxoides mitra,,ks567@msstate.edu ,,Inventory,ENE Gulf of Mexico
GOM Species List,Caecum bipartitum,,ks567@msstate.edu ,,Inventory,NNE Gulf of Mexico
GOM Species List,Lensia cossack,,ks567@msstate.edu ,,Inventory,ENE Gulf of Mexico
GOM Species List,Caecum bipartitum,,ks567@msstate.edu ,,Inventory,ENE Gulf of Mexico
GOM Species List,Caecum bipartitum,,ks567@msstate.edu ,,Inventory,ENE Gulf of Mexico
GOM Species List,Caecum bipartitum,,ks567@msstate.edu ,,Inventory,ENE Gulf of Mexico
GOM Species List,Barleeia creutzbergi,,ks567@msstate.edu ,,Inventory,SSE  Gulf of Mexico
GOM Species List,Barleeia tincta,,ks567@msstate.edu ,,Inventory,ENE Gulf of Mexico
GOM Species List,Barleeia tincta,,ks567@msstate.edu ,,Inventory,ENE Gulf of Mexico
GOM Species List,Caelatura rustica,,ks567@msstate.edu ,,Inventory,ESE  Gulf of Mexico
GOM Species List,Caelatura rustica,,ks567@msstate.edu ,,Inventory,ESE  Gulf of Mexico
GOM Species List,Caelatura rustica,,ks567@msstate.edu ,,Inventory,ESE  Gulf of Mexico
GOM Species List,Caelatura rustica,,ks567@msstate.edu ,,Inventory,ESE  Gulf of Mexico
GOM Species List,Caelatura rustica,,ks567@msstate.edu ,,Inventory,SSE  Gulf of Mexico
GOM Species List,Caelatura rustica,,ks567@msstate.edu ,,Inventory,SSE  Gulf of Mexico
GOM Species List,Caelatura rustica,,ks567@msstate.edu ,,Inventory,SSE  Gulf of Mexico
GOM Species List,Assiminea succinea,,ks567@msstate.edu ,,Inventory,ESE  Gulf of Mexico
GOM Species List,Assiminea succinea,,ks567@msstate.edu ,,Inventory,SSE  Gulf of Mexico
GOM Species List,Assiminea succinea,,ks567@msstate.edu ,,Inventory,SSW  Gulf of Mexico
GOM Species List,Assiminea succinea,,ks567@msstate.edu ,,Inventory,WSW  Gulf of Mexico
GOM Species List,Assiminea succinea,,ks567@msstate.edu ,,Inventory,WNW  Gulf of Mexico
GOM Species List,Assiminea succinea,,ks567@msstate.edu ,,Inventory,NNW  Gulf of Mexico
GOM Species List,Barleeia creutzbergi,,ks567@msstate.edu ,,Inventory,ESE  Gulf of Mexico
GOM Species List,Eatonina laurensi,,ks567@msstate.edu ,,Inventory,ESE  Gulf of Mexico
GOM Species List,Barleeia creutzbergi,,ks567@msstate.edu ,,Inventory,ESE  Gulf of Mexico
GOM Species List,Barleeia creutzbergi,,ks567@msstate.edu ,,Inventory,SSE  Gulf of Mexico
GOM Species List,Amphithalamus rauli,,ks567@msstate.edu ,,Inventory,ESE  Gulf of Mexico
GOM Species List,Amphithalamus rauli,,ks567@msstate.edu ,,Inventory,SSE  Gulf of Mexico
GOM Species List,Amphithalamus rauli,,ks567@msstate.edu ,,Inventory,SSE  Gulf of Mexico
GOM Species List,Amphithalamus vallei,,ks567@msstate.edu ,,Inventory,WNW  Gulf of Mexico
GOM Species List,Amphithalamus vallei,,ks567@msstate.edu ,,Inventory,WNW  Gulf of Mexico
GOM Species List,Amphithalamus vallei,,ks567@msstate.edu ,,Inventory,NNW  Gulf of Mexico
GOM Species List,Amphithalamus vallei,,ks567@msstate.edu ,,Inventory,NNW  Gulf of Mexico
GOM Species List,Rosacea flaccida,,ks567@msstate.edu ,,Inventory,NNW  Gulf of Mexico
GOM Species List,Assiminea succinea,,ks567@msstate.edu ,,Inventory,NNE Gulf of Mexico
GOM Species List,Assiminea succinea,,ks567@msstate.edu ,,Inventory,ENE Gulf of Mexico
GOM Species List,Eatonina laurensi,,ks567@msstate.edu ,,Inventory,SSE  Gulf of Mexico
GOM Species List,Eatonina laurensi,,ks567@msstate.edu ,,Inventory,SSE  Gulf of Mexico
GOM Species List,Eatonina laurensi,,ks567@msstate.edu ,,Inventory,SSE  Gulf of Mexico
GOM Species List,Amphithalamus albus,,ks567@msstate.edu ,,Inventory,ESE  Gulf of Mexico
GOM Species List,Amphithalamus albus,,ks567@msstate.edu ,,Inventory,ESE  Gulf of Mexico
GOM Species List,Physeter macrocephalus,,ks567@msstate.edu ,,Inventory,ENE Gulf of Mexico
GOM Species List,Amphithalamus albus,,ks567@msstate.edu ,,Inventory,SSE  Gulf of Mexico
GOM Species List,Amphithalamus albus,,ks567@msstate.edu ,,Inventory,SSE  Gulf of Mexico
GOM Species List,Amphithalamus niger,,ks567@msstate.edu ,,Inventory,ESE  Gulf of Mexico
GOM Species List,Amphithalamus rauli,,ks567@msstate.edu ,,Inventory,ESE  Gulf of Mexico
GOM Species List,Sansonia tuberculata,,ks567@msstate.edu ,,Inventory,WNW  Gulf of Mexico
GOM Species List,Sansonia tuberculata,,ks567@msstate.edu ,,Inventory,WNW  Gulf of Mexico
GOM Species List,Sansonia tuberculata,,ks567@msstate.edu ,,Inventory,WNW  Gulf of Mexico
GOM Species List,Sansonia tuberculata,,ks567@msstate.edu ,,Inventory,NNW  Gulf of Mexico
GOM Species List,Sansonia tuberculata,,ks567@msstate.edu ,,Inventory,NNW  Gulf of Mexico
GOM Species List,Sansonia tuberculata,,ks567@msstate.edu ,,Inventory,NNW  Gulf of Mexico
GOM Species List,Sansonia tuberculata,,ks567@msstate.edu ,,Inventory,NNW  Gulf of Mexico
GOM Species List,Turbo castanea,,ks567@msstate.edu ,,Inventory,WNW  Gulf of Mexico
GOM Species List,Eatonina laurensi,,ks567@msstate.edu ,,Inventory,ESE  Gulf of Mexico
GOM Species List,Eatonina laurensi,,ks567@msstate.edu ,,Inventory,ESE  Gulf of Mexico
GOM Species List,Littoraria nebulosa,,ks567@msstate.edu ,,Inventory,SSW  Gulf of Mexico
GOM Species List,Littoraria nebulosa,,ks567@msstate.edu ,,Inventory,WSW  Gulf of Mexico
GOM Species List,Littoraria nebulosa,,ks567@msstate.edu ,,Inventory,WNW  Gulf of Mexico
GOM Species List,Littoraria nebulosa,,ks567@msstate.edu ,,Inventory,NNW  Gulf of Mexico
GOM Species List,Littoraria tessellata,,ks567@msstate.edu ,,Inventory,ESE  Gulf of Mexico
GOM Species List,Littoraria tessellata,,ks567@msstate.edu ,,Inventory,SSE  Gulf of Mexico
GOM Species List,Tectarius antonii,,ks567@msstate.edu ,,Inventory,ESE  Gulf of Mexico
GOM Species List,Tectarius antonii,,ks567@msstate.edu ,,Inventory,SSE  Gulf of Mexico
GOM Species List,Sansonia tuberculata,,ks567@msstate.edu ,,Inventory,WNW  Gulf of Mexico
GOM Species List,Littoraria angulifera,,ks567@msstate.edu ,,Inventory,NNW  Gulf of Mexico
GOM Species List,Littoraria irrorata,,ks567@msstate.edu ,,Inventory,NNE Gulf of Mexico
GOM Species List,Littoraria irrorata,,ks567@msstate.edu ,,Inventory,NNE Gulf of Mexico
GOM Species List,Littoraria irrorata,,ks567@msstate.edu ,,Inventory,ENE Gulf of Mexico
GOM Species List,Littoraria irrorata,,ks567@msstate.edu ,,Inventory,ENE Gulf of Mexico
GOM Species List,Littoraria nebulosa,,ks567@msstate.edu ,,Inventory,NNE Gulf of Mexico
GOM Species List,Littoraria nebulosa,,ks567@msstate.edu ,,Inventory,ENE Gulf of Mexico
GOM Species List,Littoraria nebulosa,,ks567@msstate.edu ,,Inventory,ESE  Gulf of Mexico
GOM Species List,Vermicularia spirata,,ks567@msstate.edu ,,Inventory,NNW  Gulf of Mexico
GOM Species List,Littoraria nebulosa,,ks567@msstate.edu ,,Inventory,SSE  Gulf of Mexico
GOM Species List,Echinolittorina ziczac,,ks567@msstate.edu ,,Inventory,ESE  Gulf of Mexico
GOM Species List,Echinolittorina ziczac,,ks567@msstate.edu ,,Inventory,SSE  Gulf of Mexico
GOM Species List,Littoraria angulifera,,ks567@msstate.edu ,,Inventory,NNE Gulf of Mexico
GOM Species List,Littoraria angulifera,,ks567@msstate.edu ,,Inventory,ENE Gulf of Mexico
GOM Species List,Littoraria angulifera,,ks567@msstate.edu ,,Inventory,ESE  Gulf of Mexico
GOM Species List,Littoraria angulifera,,ks567@msstate.edu ,,Inventory,SSE  Gulf of Mexico
GOM Species List,Littoraria angulifera,,ks567@msstate.edu ,,Inventory,SSW  Gulf of Mexico
GOM Species List,Littoraria angulifera,,ks567@msstate.edu ,,Inventory,WSW  Gulf of Mexico
GOM Species List,Amphicaryon ernesti,,ks567@msstate.edu ,,Inventory,SSW  Gulf of Mexico
GOM Species List,Littoraria angulifera,,ks567@msstate.edu ,,Inventory,WNW  Gulf of Mexico
GOM Species List,Echinolittorina interrupta,,ks567@msstate.edu ,,Inventory,NNW  Gulf of Mexico
GOM Species List,Echinolittorina meleagris,,ks567@msstate.edu ,,Inventory,WNW  Gulf of Mexico
GOM Species List,Echinolittorina meleagris,,ks567@msstate.edu ,,Inventory,NNW  Gulf of Mexico
GOM Species List,Echinolittorina mespillum,,ks567@msstate.edu ,,Inventory,NNE Gulf of Mexico
GOM Species List,Echinolittorina mespillum,,ks567@msstate.edu ,,Inventory,ENE Gulf of Mexico
GOM Species List,Echinolittorina riisei,,ks567@msstate.edu ,,Inventory,WNW  Gulf of Mexico
GOM Species List,Echinolittorina riisei,,ks567@msstate.edu ,,Inventory,NNW  Gulf of Mexico
GOM Species List,Echinolittorina tuberculata,,ks567@msstate.edu ,,Inventory,NNE Gulf of Mexico
GOM Species List,Echinolittorina tuberculata,,ks567@msstate.edu ,,Inventory,ENE Gulf of Mexico
GOM Species List,Echinolittorina angustior,,ks567@msstate.edu ,,Inventory,ESE  Gulf of Mexico
GOM Species List,Echinolittorina angustior,,ks567@msstate.edu ,,Inventory,SSE  Gulf of Mexico
GOM Species List,Echinolittorina interrupta,,ks567@msstate.edu ,,Inventory,NNE Gulf of Mexico
GOM Species List,Echinolittorina interrupta,,ks567@msstate.edu ,,Inventory,ENE Gulf of Mexico
GOM Species List,Echinolittorina interrupta,,ks567@msstate.edu ,,Inventory,ESE  Gulf of Mexico
GOM Species List,Echinolittorina interrupta,,ks567@msstate.edu ,,Inventory,SSE  Gulf of Mexico
GOM Species List,Echinolittorina interrupta,,ks567@msstate.edu ,,Inventory,SSW  Gulf of Mexico
GOM Species List,Echinolittorina interrupta,,ks567@msstate.edu ,,Inventory,WSW  Gulf of Mexico
GOM Species List,Echinolittorina interrupta,,ks567@msstate.edu ,,Inventory,WNW  Gulf of Mexico
GOM Species List,Serpulorbis decussatus,,ks567@msstate.edu ,,Inventory,WNW  Gulf of Mexico
GOM Species List,Serpulorbis decussatus,,ks567@msstate.edu ,,Inventory,WNW  Gulf of Mexico
GOM Species List,Serpulorbis decussatus,,ks567@msstate.edu ,,Inventory,NNW  Gulf of Mexico
GOM Species List,Serpulorbis decussatus,,ks567@msstate.edu ,,Inventory,NNW  Gulf of Mexico
GOM Species List,Serpulorbis decussatus,,ks567@msstate.edu ,,Inventory,NNW  Gulf of Mexico
GOM Species List,Serpulorbis riisei,,ks567@msstate.edu ,,Inventory,ESE  Gulf of Mexico
GOM Species List,Serpulorbis riisei,,ks567@msstate.edu ,,Inventory,SSE  Gulf of Mexico
GOM Species List,Cenchritis muricata,,ks567@msstate.edu ,,Inventory,NNE Gulf of Mexico
GOM Species List,Vermicularia fargoi,,ks567@msstate.edu ,,Inventory,WNW  Gulf of Mexico
GOM Species List,Cenchritis muricata,,ks567@msstate.edu ,,Inventory,ENE Gulf of Mexico
GOM Species List,Serpulorbis decussatus,,ks567@msstate.edu ,,Inventory,SSE  Gulf of Mexico
GOM Species List,Serpulorbis decussatus,,ks567@msstate.edu ,,Inventory,SSE  Gulf of Mexico
GOM Species List,Serpulorbis decussatus,,ks567@msstate.edu ,,Inventory,SSW  Gulf of Mexico
GOM Species List,Serpulorbis decussatus,,ks567@msstate.edu ,,Inventory,SSW  Gulf of Mexico
GOM Species List,Serpulorbis decussatus,,ks567@msstate.edu ,,Inventory,SSW  Gulf of Mexico
GOM Species List,Serpulorbis decussatus,,ks567@msstate.edu ,,Inventory,WSW  Gulf of Mexico
GOM Species List,Serpulorbis decussatus,,ks567@msstate.edu ,,Inventory,WSW  Gulf of Mexico
GOM Species List,Serpulorbis decussatus,,ks567@msstate.edu ,,Inventory,WSW  Gulf of Mexico
GOM Species List,Turbo castanea,,ks567@msstate.edu ,,Inventory,WNW  Gulf of Mexico
GOM Species List,Serpulorbis decussatus,,ks567@msstate.edu ,,Inventory,WNW  Gulf of Mexico
GOM Species List,Serpulorbis decussatus,,ks567@msstate.edu ,,Inventory,NNE Gulf of Mexico
GOM Species List,Serpulorbis decussatus,,ks567@msstate.edu ,,Inventory,NNE Gulf of Mexico
GOM Species List,Serpulorbis decussatus,,ks567@msstate.edu ,,Inventory,ENE Gulf of Mexico
GOM Species List,Serpulorbis decussatus,,ks567@msstate.edu ,,Inventory,ENE Gulf of Mexico
GOM Species List,Serpulorbis decussatus,,ks567@msstate.edu ,,Inventory,ENE Gulf of Mexico
GOM Species List,Serpulorbis decussatus,,ks567@msstate.edu ,,Inventory,ESE  Gulf of Mexico
GOM Species List,Serpulorbis decussatus,,ks567@msstate.edu ,,Inventory,ESE  Gulf of Mexico
GOM Species List,Serpulorbis decussatus,,ks567@msstate.edu ,,Inventory,ESE  Gulf of Mexico
GOM Species List,Turbo castanea,,ks567@msstate.edu ,,Inventory,NNE Gulf of Mexico
GOM Species List,Serpulorbis decussatus,,ks567@msstate.edu ,,Inventory,SSE  Gulf of Mexico
GOM Species List,Petaloconchus mcgintyi,,ks567@msstate.edu ,,Inventory,ESE  Gulf of Mexico
GOM Species List,Petaloconchus mcgintyi,,ks567@msstate.edu ,,Inventory,SSE  Gulf of Mexico
GOM Species List,Petaloconchus mcgintyi,,ks567@msstate.edu ,,Inventory,SSE  Gulf of Mexico
GOM Species List,Petaloconchus mcgintyi,,ks567@msstate.edu ,,Inventory,SSE  Gulf of Mexico
GOM Species List,Petaloconchus nigricans,,ks567@msstate.edu ,,Inventory,NNE Gulf of Mexico
GOM Species List,Petaloconchus nigricans,,ks567@msstate.edu ,,Inventory,ENE Gulf of Mexico
GOM Species List,Petaloconchus varians,,ks567@msstate.edu ,,Inventory,NNE Gulf of Mexico
GOM Species List,Petaloconchus varians,,ks567@msstate.edu ,,Inventory,ENE Gulf of Mexico
GOM Species List,Serpulorbis decussatus,,ks567@msstate.edu ,,Inventory,NNE Gulf of Mexico
GOM Species List,Petaloconchus erectus,,ks567@msstate.edu ,,Inventory,NNW  Gulf of Mexico
GOM Species List,Petaloconchus floridanus,,ks567@msstate.edu ,,Inventory,NNE Gulf of Mexico
GOM Species List,Petaloconchus floridanus,,ks567@msstate.edu ,,Inventory,NNE Gulf of Mexico
GOM Species List,Petaloconchus floridanus,,ks567@msstate.edu ,,Inventory,NNE Gulf of Mexico
GOM Species List,Petaloconchus floridanus,,ks567@msstate.edu ,,Inventory,ENE Gulf of Mexico
GOM Species List,Petaloconchus floridanus,,ks567@msstate.edu ,,Inventory,ENE Gulf of Mexico
GOM Species List,Petaloconchus floridanus,,ks567@msstate.edu ,,Inventory,ENE Gulf of Mexico
GOM Species List,Petaloconchus mcgintyi,,ks567@msstate.edu ,,Inventory,ESE  Gulf of Mexico
GOM Species List,Petaloconchus mcgintyi,,ks567@msstate.edu ,,Inventory,ESE  Gulf of Mexico
GOM Species List,Petaloconchus erectus,,ks567@msstate.edu ,,Inventory,WNW  Gulf of Mexico
GOM Species List,Petaloconchus erectus,,ks567@msstate.edu ,,Inventory,WNW  Gulf of Mexico
GOM Species List,Petaloconchus erectus,,ks567@msstate.edu ,,Inventory,WNW  Gulf of Mexico
GOM Species List,Petaloconchus erectus,,ks567@msstate.edu ,,Inventory,WNW  Gulf of Mexico
GOM Species List,Petaloconchus erectus,,ks567@msstate.edu ,,Inventory,WNW  Gulf of Mexico
GOM Species List,Petaloconchus erectus,,ks567@msstate.edu ,,Inventory,NNW  Gulf of Mexico
GOM Species List,Petaloconchus erectus,,ks567@msstate.edu ,,Inventory,NNW  Gulf of Mexico
GOM Species List,Petaloconchus erectus,,ks567@msstate.edu ,,Inventory,NNW  Gulf of Mexico
GOM Species List,Andracantha gravida,,ks567@msstate.edu ,,Inventory,NNE Gulf of Mexico
