Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR10314346,2019-10-21 05:12:11,2019-10-21 04:46:12,19662779,1494371204,0,76,505,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/314/SRR10314346.sralite.1,SRX7025536,53-AG44_S27,RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP226366,PRJNA577842,,577842,SRS5546133,SAMN13054038,simple,1504303,Lepeophtheirus salmonis salmonis,AG-AG44_S1-D10-Ls-LR-2,,,,,not collected,,no,,,,,UNIVERSITY OF BERGEN,SRA982407,,public,A45B80B8389BA91EF05783644D9A1B73,D8119CADE8BB1E8FAD7B24221D41ABCB
SRR10314353,2019-10-21 05:13:12,2019-10-21 04:47:36,21963529,1669228204,0,76,560,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR010/314/SRR10314353.sralite.1,SRX7025526,54-AG45_S37,RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP226366,PRJNA577842,,577842,SRS5546123,SAMN13054029,simple,1504303,Lepeophtheirus salmonis salmonis,AG-AG45_S1-D10-Ls-HR-3,,,,,not collected,,no,,,,,UNIVERSITY OF BERGEN,SRA982407,,public,3C62FE75E98F55C86FADCE1BA0E64C7F,E530800688A94C2B0DBED563082A93AA
SRR10314352,2019-10-21 05:12:11,2019-10-21 04:45:52,16022438,1217705288,0,76,417,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/314/SRR10314352.sralite.1,SRX7025528,55-AG46_S47,RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP226366,PRJNA577842,,577842,SRS5546125,SAMN13053995,simple,1504303,Lepeophtheirus salmonis salmonis,AG-AG46_S1-D1-Ls-HR-8,,,,,not collected,,no,,,,,UNIVERSITY OF BERGEN,SRA982407,,public,543BD2FD7EC2587666494C43A4C940CE,224742FB28FB3C9E21E97CBE1AD0AEFE
SRR10314375,2019-10-21 05:15:13,2019-10-21 04:52:23,38134421,2898215996,0,76,1008,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR010/314/SRR10314375.sralite.1,SRX7025506,69-AG60_S29,RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP226366,PRJNA577842,,577842,SRS5546103,SAMN13053993,simple,1504303,Lepeophtheirus salmonis salmonis,AG-AG60_S1-D1-Ls-HR-4,,,,,not collected,,no,,,,,UNIVERSITY OF BERGEN,SRA982407,,public,2B915D19FA2BF82E10A161CC70C871D6,F1F32E9BD59518B884AC4D671E97AA15
SRR10314363,2019-10-21 05:14:12,2019-10-21 04:48:26,22704041,1725507116,0,76,593,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/314/SRR10314363.sralite.1,SRX7025517,70-AG61_S39,RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP226366,PRJNA577842,,577842,SRS5546114,SAMN13053994,simple,1504303,Lepeophtheirus salmonis salmonis,AG-AG61_S1-D1-Ls-HR-6,,,,,not collected,,no,,,,,UNIVERSITY OF BERGEN,SRA982407,,public,FBFE6C092FC8EE11DA1B7CF85086D3AD,6BF7501E450E1EFFA9D52FB0F07CFECA
SRR10314377,2019-10-21 05:14:12,2019-10-21 04:48:54,23770089,1806526764,0,76,624,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR010/314/SRR10314377.sralite.1,SRX7025504,73-AG64_S70,RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP226366,PRJNA577842,,577842,SRS5546101,SAMN13054009,simple,1504303,Lepeophtheirus salmonis salmonis,AG-AG64_S1-D3-Ls-LR-1,,,,,not collected,,no,,,,,UNIVERSITY OF BERGEN,SRA982407,,public,6E2341973AF78457D549D65209925746,A68D29C87CAE7DC072A0DC732F52DA87
SRR10314376,2019-10-21 05:13:12,2019-10-21 04:47:28,17926459,1362410884,0,76,465,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/314/SRR10314376.sralite.1,SRX7025505,75-AG66_S10,RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP226366,PRJNA577842,,577842,SRS5546102,SAMN13054010,simple,1504303,Lepeophtheirus salmonis salmonis,AG-AG66_S1-D3-Ls-LR-5,,,,,not collected,,no,,,,,UNIVERSITY OF BERGEN,SRA982407,,public,1CBA2C6E60F4BA5C28D77614048EA504,9B8DF84BA6A7453BBB80470731D778B8
SRR10314345,2019-10-21 05:12:11,2019-10-21 04:46:23,18559041,1410487116,0,76,483,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/314/SRR10314345.sralite.1,SRX7025537,76-AG67_S20,RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP226366,PRJNA577842,,577842,SRS5546134,SAMN13054039,simple,1504303,Lepeophtheirus salmonis salmonis,AG-AG67_S1-D10-Ls-LR-3,,,,,not collected,,no,,,,,UNIVERSITY OF BERGEN,SRA982407,,public,5F2E78156C598CD634465D67D930D7A9,5E75081AD7B466574E6CC164CE92C140
SRR10314387,2019-10-21 05:13:12,2019-10-21 04:47:47,19396901,1474164476,0,76,503,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/314/SRR10314387.sralite.1,SRX7025527,77-AG68_S30,RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP226366,PRJNA577842,,577842,SRS5546124,SAMN13054030,simple,1504303,Lepeophtheirus salmonis salmonis,AG-AG68_S1-D10-Ls-HR-4,,,,,not collected,,no,,,,,UNIVERSITY OF BERGEN,SRA982407,,public,5BC92BFC466CAE9E208E186C5ADD601C,2BEA5F9B8E94EFF9892A43E304983C4F
SRR10314408,2019-10-21 05:14:12,2019-10-21 04:48:50,19925598,1514345448,0,76,517,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR010/314/SRR10314408.sralite.1,SRX7025538,78-AG69_S40,RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP226366,PRJNA577842,,577842,SRS5546135,SAMN13054040,simple,1504303,Lepeophtheirus salmonis salmonis,AG-AG69_S1-D10-Ls-LR-4,,,,,not collected,,no,,,,,UNIVERSITY OF BERGEN,SRA982407,,public,FE1BEE11C042301BBBF76EC9FE1B476D,ED86D69BC85398D1347FA008C7D1689E
SRR10314351,2019-10-21 05:12:11,2019-10-21 04:46:10,16520887,1255587412,0,76,432,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/314/SRR10314351.sralite.1,SRX7025529,79-AG70_S50,RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP226366,PRJNA577842,,577842,SRS5546126,SAMN13054031,simple,1504303,Lepeophtheirus salmonis salmonis,AG-AG70_S1-D10-Ls-HR-5,,,,,not collected,,no,,,,,UNIVERSITY OF BERGEN,SRA982407,,public,A71CE8224ADB29E0B598065F5E8EE1D4,A7EC6D6C068EE41939B3D68F21300EF3
SRR10314350,2019-10-21 05:13:12,2019-10-21 04:46:43,21382053,1625036028,0,76,552,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR010/314/SRR10314350.sralite.1,SRX7025530,81-AG72_S71,RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP226366,PRJNA577842,,577842,SRS5546127,SAMN13054032,simple,1504303,Lepeophtheirus salmonis salmonis,AG-AG72_S1-D10-Ls-HR-6,,,,,not collected,,no,,,,,UNIVERSITY OF BERGEN,SRA982407,,public,20CEF821CD10E33ABD6BCECAA35E6296,070D6A4E512CFE9A2CB819DAA8807CDE
SRR10314349,2019-10-21 05:12:11,2019-10-21 04:46:24,17214115,1308272740,0,76,445,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/314/SRR10314349.sralite.1,SRX7025531,83-AG74_S10,RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP226366,PRJNA577842,,577842,SRS5546128,SAMN13054033,simple,1504303,Lepeophtheirus salmonis salmonis,AG-AG74_S1-D10-Ls-HR-7,,,,,not collected,,no,,,,,UNIVERSITY OF BERGEN,SRA982407,,public,6AEDF9C607F75B1193AB024249815902,4EC087742686929824F736CA9EC128FD
SRR10314380,2019-10-21 05:13:12,2019-10-21 04:47:15,17976772,1366234672,0,76,466,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR010/314/SRR10314380.sralite.1,SRX7025532,85-AG76_S30,RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP226366,PRJNA577842,,577842,SRS5546129,SAMN13054034,simple,1504303,Lepeophtheirus salmonis salmonis,AG-AG76_S1-D10-Ls-HR-8,,,,,not collected,,no,,,,,UNIVERSITY OF BERGEN,SRA982407,,public,BD300515E399603D08410FF24C58AB09,7BD463733A9E1DE90652EB3427AB6AF6
SRR10314348,2019-10-21 05:13:12,2019-10-21 04:46:24,17664809,1342525484,0,76,454,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR010/314/SRR10314348.sralite.1,SRX7025533,87-AG78_S50,RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP226366,PRJNA577842,,577842,SRS5546130,SAMN13054035,simple,1504303,Lepeophtheirus salmonis salmonis,AG-AG78_S1-D10-Ls-HR-9,,,,,not collected,,no,,,,,UNIVERSITY OF BERGEN,SRA982407,,public,FBE16152B26F9A4FE2D02D60DDF879A4,940059736D2BA8C5CD33B8882DE08A98
SRR10314397,2019-10-21 05:14:12,2019-10-21 04:49:28,22059022,1676485672,0,76,560,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/314/SRR10314397.sralite.1,SRX7025486,107-AG98_S3,RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP226366,PRJNA577842,,577842,SRS5546083,SAMN13054147,simple,1504303,Lepeophtheirus salmonis salmonis,AG-AG98_S2-D10-Ls-HR-3,,,,,not collected,,no,,,,,UNIVERSITY OF BERGEN,SRA982407,,public,56C14D297919303213CE7DD58752CB1A,15C4E1B2D0F44AE9C0D67493A092BF1D
SRR10314394,2019-10-21 05:12:11,2019-10-21 04:46:15,13450771,1022258596,0,76,342,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/314/SRR10314394.sralite.1,SRX7025489,108-AG99_S13,RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP226366,PRJNA577842,,577842,SRS5546086,SAMN13054150,simple,1504303,Lepeophtheirus salmonis salmonis,AG-AG99_S2-D10-Ls-LR-4,,,,,not collected,,no,,,,,UNIVERSITY OF BERGEN,SRA982407,,public,64F5CB50BEE14AE5210BBCFC49A921DD,6B22A0B60E40EF0B6817500D2F80053C
SRR10314406,2019-10-21 05:14:12,2019-10-21 04:49:15,19081680,1450207680,0,76,492,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/314/SRR10314406.sralite.1,SRX7025477,113-AG104_S63,RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP226366,PRJNA577842,,577842,SRS5546074,SAMN13054139,simple,1504303,Lepeophtheirus salmonis salmonis,AG-AG104_S1-D10-Ls-HR-1,,,,,not collected,,no,,,,,UNIVERSITY OF BERGEN,SRA982407,,public,4F55949E8D5F61C0C426C171BC97674A,AB80FA1E4E724E391E6B3BAF76370F2B
SRR10314405,2019-10-21 05:14:12,2019-10-21 04:49:30,22762789,1729971964,0,76,586,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/314/SRR10314405.sralite.1,SRX7025478,115-AG106_S4,RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP226366,PRJNA577842,,577842,SRS5546075,SAMN13054140,simple,1504303,Lepeophtheirus salmonis salmonis,AG-AG106_S1-D10-Ls-HR-4,,,,,not collected,,no,,,,,UNIVERSITY OF BERGEN,SRA982407,,public,9D6327F2672FD592833EC19E48DEC612,4892804448617A475DC58A5BB01A3B81
SRR10314416,2019-10-21 05:14:11,2019-10-21 04:50:21,22246837,1690759612,0,76,572,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/314/SRR10314416.sralite.1,SRX7025468,139-AG122_S7,RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP226366,PRJNA577842,,577842,SRS5546065,SAMN13054005,simple,1504303,Lepeophtheirus salmonis salmonis,AG-AG122_S1-D3-Ls-HR-6,,,,,not collected,,no,,,,,UNIVERSITY OF BERGEN,SRA982407,,public,C39975F58544B249542A0F3D876CA108,E0842298840B30B7E222FB00AB2F5C8B
SRR10314426,2019-10-21 05:15:13,2019-10-21 04:51:25,18643301,1416890876,0,76,475,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/314/SRR10314426.sralite.1,SRX7025458,30-AG21_S34,RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP226366,PRJNA577842,,577842,SRS5546055,SAMN13054121,simple,1504303,Lepeophtheirus salmonis salmonis,AG-AG21_S2-D18-Ls-HR-1,,,,,male,,no,,,,,UNIVERSITY OF BERGEN,SRA982407,,public,6653721D6E265FC86B2EC7AF768FFCCE,985A2B3930A85CF68C3D1204A5BAF231
SRR10314417,2019-10-21 05:14:11,2019-10-21 04:48:53,18369625,1396091500,0,76,469,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR010/314/SRR10314417.sralite.1,SRX7025467,31-AG22_S44,RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP226366,PRJNA577842,,577842,SRS5546064,SAMN13054130,simple,1504303,Lepeophtheirus salmonis salmonis,AG-AG22_S2-D18-Ls-LR-1,,,,,male,,no,,,,,UNIVERSITY OF BERGEN,SRA982407,,public,14D29B925E1CCA08F120C8D849D51B09,8597C11990F950782EC93AC8128D9B21
SRR10314425,2019-10-21 05:15:13,2019-10-21 04:52:09,21410686,1627212136,0,76,543,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/314/SRR10314425.sralite.1,SRX7025459,32-AG23_S54,RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP226366,PRJNA577842,,577842,SRS5546056,SAMN13054122,simple,1504303,Lepeophtheirus salmonis salmonis,AG-AG23_S2-D18-Ls-HR-2,,,,,male,,no,,,,,UNIVERSITY OF BERGEN,SRA982407,,public,0892CDAF2A6C1DCFF8E111D62186FA14,6AEE422CBAF5874FE669960CB0E48777
SRR10314415,2019-10-21 05:15:13,2019-10-21 04:52:15,29021490,2205633240,0,76,737,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/314/SRR10314415.sralite.1,SRX7025469,33-AG24_S65,RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP226366,PRJNA577842,,577842,SRS5546066,SAMN13054131,simple,1504303,Lepeophtheirus salmonis salmonis,AG-AG24_S2-D18-Ls-LR-2,,,,,male,,no,,,,,UNIVERSITY OF BERGEN,SRA982407,,public,9CDE774B840671D6E703CC52967C2446,099A2EF4949ACFE88579ED870D4692A7
SRR10314424,2019-10-21 05:15:13,2019-10-21 04:52:30,21980388,1670509488,0,76,560,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/314/SRR10314424.sralite.1,SRX7025460,34-AG25_S76,RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP226366,PRJNA577842,,577842,SRS5546057,SAMN13054123,simple,1504303,Lepeophtheirus salmonis salmonis,AG-AG25_S2-D18-Ls-HR-3,,,,,male,,no,,,,,UNIVERSITY OF BERGEN,SRA982407,,public,E7E8FB13EDA98D2516A9CB12F50CC01D,6B9A8933A047A572F11A04863140583A
SRR10314414,2019-10-21 05:15:13,2019-10-21 04:50:44,23981211,1822572036,0,76,618,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/314/SRR10314414.sralite.1,SRX7025470,35-AG26_S5,RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP226366,PRJNA577842,,577842,SRS5546067,SAMN13054132,simple,1504303,Lepeophtheirus salmonis salmonis,AG-AG26_S2-D18-Ls-LR-3,,,,,male,,no,,,,,UNIVERSITY OF BERGEN,SRA982407,,public,B29826A7CB6B47025106775AD4BA2EE2,54F06B2188C9FB9C47BFE03CCCF21FFA
SRR10314423,2019-10-21 05:15:13,2019-10-21 04:51:39,19494515,1481583140,0,76,499,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/314/SRR10314423.sralite.1,SRX7025461,36-AG27_S15,RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP226366,PRJNA577842,,577842,SRS5546058,SAMN13054124,simple,1504303,Lepeophtheirus salmonis salmonis,AG-AG27_S2-D18-Ls-HR-4,,,,,male,,no,,,,,UNIVERSITY OF BERGEN,SRA982407,,public,89FECAA8921C693F239BB77C7017919A,C68639A711EF372F9AEB97D0A67C9DAE
SRR10314413,2019-10-21 05:13:12,2019-10-21 04:47:45,17755523,1349419748,0,76,454,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/314/SRR10314413.sralite.1,SRX7025471,37-AG28_S25,RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP226366,PRJNA577842,,577842,SRS5546068,SAMN13054133,simple,1504303,Lepeophtheirus salmonis salmonis,AG-AG28_S2-D18-Ls-LR-4,,,,,male,,no,,,,,UNIVERSITY OF BERGEN,SRA982407,,public,646C0BC37FFBC0AE0B9E3561296EFE74,4422EBF7EC3878239D547BF974C3BC62
SRR10314422,2019-10-21 05:15:13,2019-10-21 04:52:11,21421439,1628029364,0,76,545,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/314/SRR10314422.sralite.1,SRX7025462,38-AG29_S35,RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP226366,PRJNA577842,,577842,SRS5546059,SAMN13054125,simple,1504303,Lepeophtheirus salmonis salmonis,AG-AG29_S2-D18-Ls-HR-5,,,,,male,,no,,,,,UNIVERSITY OF BERGEN,SRA982407,,public,DF03CE80A71A1A4F85C37226839BC1F7,1812074A5EE9615BD5BA85C466E69920
SRR10314412,2019-10-21 05:14:12,2019-10-21 04:49:03,19781078,1503361928,0,76,506,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/314/SRR10314412.sralite.1,SRX7025472,39-AG30_S45,RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP226366,PRJNA577842,,577842,SRS5546069,SAMN13054134,simple,1504303,Lepeophtheirus salmonis salmonis,AG-AG30_S2-D18-Ls-LR-5,,,,,male,,no,,,,,UNIVERSITY OF BERGEN,SRA982407,,public,F054781EC13F0747CE9A772F9752766D,4ADA6BD0F803A455D48EFEAA04DC29C4
SRR10314421,2019-10-21 05:15:13,2019-10-21 04:51:26,19503739,1482284164,0,76,498,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/314/SRR10314421.sralite.1,SRX7025463,40-AG31_S55,RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP226366,PRJNA577842,,577842,SRS5546060,SAMN13054126,simple,1504303,Lepeophtheirus salmonis salmonis,AG-AG31_S2-D18-Ls-HR-6,,,,,male,,no,,,,,UNIVERSITY OF BERGEN,SRA982407,,public,9F6F38AD332CDA5CBCAF59346BE26FA7,0D5F57C49AE8A56E3A2E309217ADEA50
SRR10314411,2019-10-21 05:14:12,2019-10-21 04:49:41,23377860,1776717360,0,76,593,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/314/SRR10314411.sralite.1,SRX7025473,41-AG32_S66,RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP226366,PRJNA577842,,577842,SRS5546070,SAMN13054135,simple,1504303,Lepeophtheirus salmonis salmonis,AG-AG32_S2-D18-Ls-LR-6,,,,,male,,no,,,,,UNIVERSITY OF BERGEN,SRA982407,,public,40646CA4E6352176C9EEB813CAD813F7,DD0D1E2E5117ED226B8BFC45E1E8E447
SRR10314420,2019-10-21 05:15:13,2019-10-21 04:52:39,24248114,1842856664,0,76,624,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR010/314/SRR10314420.sralite.1,SRX7025464,42-AG33_S77,RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP226366,PRJNA577842,,577842,SRS5546061,SAMN13054127,simple,1504303,Lepeophtheirus salmonis salmonis,AG-AG33_S2-D18-Ls-HR-7,,,,,male,,no,,,,,UNIVERSITY OF BERGEN,SRA982407,,public,97225A4C554179097424AFA32FFBC862,E58CBA0515C02578DE1873DF6579AB64
SRR10314410,2019-10-21 05:15:13,2019-10-21 04:51:59,30034799,2282644724,0,76,764,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR010/314/SRR10314410.sralite.1,SRX7025474,43-AG34_S6,RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP226366,PRJNA577842,,577842,SRS5546071,SAMN13054136,simple,1504303,Lepeophtheirus salmonis salmonis,AG-AG34_S2-D18-Ls-LR-7,,,,,male,,no,,,,,UNIVERSITY OF BERGEN,SRA982407,,public,84DCF7F954AB766CE912F59A60D9FB78,F044F235F4F0F20D83FA68B27D5832AA
SRR10314419,2019-10-21 05:14:11,2019-10-21 04:50:17,20313097,1543795372,0,76,520,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR010/314/SRR10314419.sralite.1,SRX7025465,44-AG35_S16,RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP226366,PRJNA577842,,577842,SRS5546062,SAMN13054128,simple,1504303,Lepeophtheirus salmonis salmonis,AG-AG35_S2-D18-Ls-HR-8,,,,,male,,no,,,,,UNIVERSITY OF BERGEN,SRA982407,,public,C863D4F2E576BDBE33E951AB9FF47DFB,46B32A870C64CD40760F2F6610936341
SRR10314409,2019-10-21 05:14:12,2019-10-21 04:49:36,21449196,1630138896,0,76,548,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/314/SRR10314409.sralite.1,SRX7025475,45-AG36_S26,RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP226366,PRJNA577842,,577842,SRS5546072,SAMN13054137,simple,1504303,Lepeophtheirus salmonis salmonis,AG-AG36_S2-D18-Ls-LR-8,,,,,male,,no,,,,,UNIVERSITY OF BERGEN,SRA982407,,public,DBB027E32194426CCAF37AF3B9C79094,3CD0C63BDBFEA9D0C7DB7D643A1755F4
SRR10314418,2019-10-21 05:13:12,2019-10-21 04:48:13,16513190,1255002440,0,76,420,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/314/SRR10314418.sralite.1,SRX7025466,46-AG37_S36,RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP226366,PRJNA577842,,577842,SRS5546063,SAMN13054129,simple,1504303,Lepeophtheirus salmonis salmonis,AG-AG37_S2-D18-Ls-HR-9,,,,,male,,no,,,,,UNIVERSITY OF BERGEN,SRA982407,,public,1525E145A51BE75312DF7711EAFD7F4A,DB399A9AA3226D48292E3355573478E0
SRR10314407,2019-10-21 05:13:12,2019-10-21 04:48:12,17854261,1356923836,0,76,456,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR010/314/SRR10314407.sralite.1,SRX7025476,47-AG38_S46,RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP226366,PRJNA577842,,577842,SRS5546073,SAMN13054138,simple,1504303,Lepeophtheirus salmonis salmonis,AG-AG38_S2-D18-Ls-LR-9,,,,,male,,no,,,,,UNIVERSITY OF BERGEN,SRA982407,,public,F27547C7C1AE235BA4597395A51D9E3C,C4243A49C91AD2CCEA0F0DB69E15EA50
SRR10314438,2019-10-21 05:24:46,2019-10-21 04:53:34,22585826,1716522776,0,76,586,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/314/SRR10314438.sralite.1,SRX7025446,72-AG63_S59,RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP226366,PRJNA577842,,577842,SRS5546043,SAMN13054003,simple,1504303,Lepeophtheirus salmonis salmonis,AG-AG63_S1-D3-Ls-HR-1,,,,,not collected,,no,,,,,UNIVERSITY OF BERGEN,SRA982407,,public,5CD03D18C00B9AF3937AD85578F76AF9,990405ECCB38F48C1C1340BC64F25263
